Z,Y,X,Red,Green,Blue,Size
6,62,193,98,56,29,1
6,62,194,31,58,94,1
6,62,195,119,136,124,1
6,62,196,119,130,136,1
6,62,197,145,147,143,1
6,62,198,135,133,146,1
6,62,199,136,124,124,1
6,62,200,136,134,117,1
6,62,201,81,51,30,1
6,62,311,21,38,64,1
6,62,312,93,124,144,1
6,62,313,146,131,114,1
6,62,314,110,114,118,1
6,62,315,123,127,151,1
6,62,316,182,194,182,1
6,62,317,164,156,155,1
6,62,318,146,132,130,1
6,62,319,110,106,113,1
6,62,320,115,133,128,1
6,62,321,96,51,25,1
6,62,322,24,39,71,1
6,62,323,104,131,122,1
6,62,324,116,121,119,1
6,62,325,128,137,133,1
6,62,326,127,135,141,1
6,62,327,127,116,123,1
6,62,328,138,135,106,1
6,62,329,67,39,24,1
6,63,55,20,35,61,1
6,63,56,93,126,166,1
6,63,57,152,131,110,1
6,63,58,100,105,108,1
6,63,59,102,107,128,1
6,63,60,147,163,185,1
6,63,61,189,170,163,1
6,63,62,153,145,142,1
6,63,63,126,124,124,1
6,63,64,125,134,116,1
6,63,65,83,44,22,1
6,63,66,21,30,52,1
6,63,67,91,121,123,1
6,63,68,125,136,129,1
6,63,69,126,131,122,1
6,63,70,127,137,131,1
6,63,71,116,108,114,1
6,63,72,115,112,82,1
6,63,73,51,31,22,1
6,63,183,21,38,61,1
6,63,184,93,130,173,1
6,63,185,155,129,109,1
6,63,186,94,94,92,1
6,63,187,84,85,99,1
6,63,188,111,128,161,1
6,63,189,178,176,173,1
6,63,190,160,165,143,1
6,63,191,124,125,120,1
6,63,192,126,132,115,1
6,63,193,78,46,26,1
6,63,195,69,98,120,1
6,63,196,143,156,144,1
6,63,197,124,129,128,1
6,63,198,123,124,130,1
6,63,199,124,115,115,1
6,63,200,102,88,61,1
6,63,311,22,39,61,1
6,63,312,104,151,175,1
6,63,313,166,133,105,1
6,63,314,94,87,86,1
6,63,315,82,78,78,1
6,63,316,80,98,125,1
6,63,317,144,164,172,1
6,63,318,171,167,143,1
6,63,319,141,145,140,1
6,63,320,140,129,111,1
6,63,321,74,41,26,1
6,63,323,44,70,106,1
6,63,324,140,154,139,1
6,63,325,115,112,117,1
6,63,326,110,106,112,1
6,63,327,114,118,111,1
6,63,328,88,72,46,1
6,64,55,18,34,58,1
6,64,56,91,131,156,1
6,64,57,156,133,105,1
6,64,58,94,82,83,1
6,64,59,79,72,73,1
6,64,60,71,73,84,1
6,64,61,107,143,162,1
6,64,62,179,181,166,1
6,64,63,182,192,181,1
6,64,64,169,130,94,1
6,64,65,62,39,28,1
6,64,67,32,49,78,1
6,64,68,110,129,126,1
6,64,69,119,111,104,1
6,64,70,104,110,115,1
6,64,71,108,104,98,1
6,64,72,74,49,30,1
6,64,183,18,28,55,1
6,64,184,87,121,164,1
6,64,185,162,132,103,1
6,64,186,88,84,87,1
6,64,187,78,78,75,1
6,64,188,67,62,73,1
6,64,189,98,123,138,1
6,64,190,157,167,179,1
6,64,191,195,200,193,1
6,64,192,167,126,83,1
6,64,193,57,39,27,1
6,64,195,27,37,58,1
6,64,196,88,112,126,1
6,64,197,137,137,125,1
6,64,198,118,126,118,1
6,64,199,100,88,73,1
6,64,200,51,30,21,1
6,64,311,19,29,53,1
6,64,312,87,124,158,1
6,64,313,165,140,109,1
6,64,314,87,86,82,1
6,64,315,79,89,79,1
6,64,316,64,58,70,1
6,64,317,85,95,110,1
6,64,318,141,151,167,1
6,64,319,178,178,172,1
6,64,320,150,116,79,1
6,64,321,55,37,24,1
6,64,324,67,85,116,1
6,64,325,149,164,148,1
6,64,326,132,124,107,1
6,64,327,82,61,45,1
6,65,55,20,35,57,1
6,65,56,83,115,135,1
6,65,57,143,131,108,1
6,65,58,92,89,81,1
6,65,59,79,84,79,1
6,65,60,65,58,62,1
6,65,61,68,82,101,1
6,65,62,131,135,130,1
6,65,63,128,120,120,1
6,65,64,110,88,69,1
6,65,68,40,61,99,1
6,65,69,133,157,152,1
6,65,70,132,102,84,1
6,65,71,57,34,27,1
6,65,184,72,100,121,1
6,65,185,150,136,110,1
6,65,186,103,88,79,1
6,65,187,77,85,82,1
6,65,188,73,65,59,1
6,65,189,59,70,86,1
6,65,190,106,116,115,1
6,65,191,111,98,88,1
6,65,192,83,71,61,1
6,65,196,23,37,66,1
6,65,197,93,118,128,1
6,65,198,104,72,52,1
6,65,312,66,90,116,1
6,65,313,148,138,119,1
6,65,314,112,92,78,1
6,65,315,78,86,86,1
6,65,316,79,72,64,1
6,65,317,58,62,80,1
6,65,318,95,110,111,1
6,65,319,105,96,87,1
6,65,320,86,79,59,1
6,65,325,51,71,74,1
6,65,326,60,43,30,1
6,66,56,62,81,99,1
6,66,57,114,123,125,1
6,66,58,113,100,84,1
6,66,59,87,91,95,1
6,66,60,84,75,69,1
6,66,61,58,60,82,1
6,66,62,92,103,106,1
6,66,63,100,89,81,1
6,66,64,86,85,58,1
6,66,184,56,78,89,1
6,66,185,103,120,129,1
6,66,186,107,89,81,1
6,66,187,83,84,90,1
6,66,188,82,76,74,1
6,66,189,70,65,75,1
6,66,190,94,101,106,1
6,66,191,100,84,79,1
6,66,192,83,78,59,1
6,66,312,56,67,82,1
6,66,313,106,121,123,1
6,66,314,118,96,88,1
6,66,315,90,91,90,1
6,66,316,85,86,85,1
6,66,317,80,73,78,1
6,66,318,104,109,109,1
6,66,319,97,81,81,1
6,66,320,81,71,52,1
6,67,56,53,65,83,1
6,67,57,97,107,113,1
6,67,58,125,114,110,1
6,67,59,113,107,98,1
6,67,60,98,105,101,1
6,67,61,99,90,86,1
6,67,62,106,120,111,1
6,67,63,96,85,83,1
6,67,64,82,67,46,1
6,67,184,44,60,78,1
6,67,185,91,92,105,1
6,67,186,120,121,125,1
6,67,187,123,114,108,1
6,67,188,112,116,107,1
6,67,189,100,91,87,1
6,67,190,109,136,116,1
6,67,191,93,80,85,1
6,67,192,83,67,43,1
6,67,312,42,62,82,1
6,67,313,91,90,95,1
6,67,314,110,130,141,1
6,67,315,140,123,107,1
6,67,316,107,114,110,1
6,67,317,96,94,97,1
6,67,318,110,122,110,1
6,67,319,96,87,94,1
6,67,320,79,63,38,1
6,68,56,37,57,87,1
6,68,57,93,84,87,1
6,68,58,111,135,129,1
6,68,59,122,119,112,1
6,68,60,109,109,106,1
6,68,61,104,110,108,1
6,68,62,109,109,102,1
6,68,63,98,96,97,1
6,68,64,83,58,32,1
6,68,184,29,47,78,1
6,68,185,94,90,86,1
6,68,186,92,110,111,1
6,68,187,114,116,114,1
6,68,188,111,105,99,1
6,68,189,108,110,109,1
6,68,190,114,110,103,1
6,68,191,90,85,90,1
6,68,192,79,53,28,1
6,68,312,23,34,60,1
6,68,313,86,89,86,1
6,68,314,90,96,106,1
6,68,315,117,117,110,1
6,68,316,105,105,105,1
6,68,317,116,111,109,1
6,68,318,107,111,107,1
6,68,319,88,87,90,1
6,68,320,72,46,22,1
6,69,57,72,81,86,1
6,69,58,100,104,105,1
6,69,59,114,122,107,1
6,69,60,111,122,134,1
6,69,61,139,126,118,1
6,69,62,102,97,92,1
6,69,63,89,97,92,1
6,69,64,65,38,17,1
6,69,185,55,76,95,1
6,69,186,99,98,96,1
6,69,187,100,114,113,1
6,69,188,122,138,155,1
6,69,189,159,145,123,1
6,69,190,101,88,92,1
6,69,191,98,92,76,1
6,69,192,55,31,14,1
6,69,313,40,63,84,1
6,69,314,94,94,89,1
6,69,315,87,99,115,1
6,69,316,134,153,167,1
6,69,317,162,145,122,1
6,69,318,94,92,102,1
6,69,319,108,91,64,1
6,70,57,31,49,68,1
6,70,58,88,99,90,1
6,70,59,84,87,95,1
6,70,60,112,122,137,1
6,70,61,136,121,105,1
6,70,62,91,100,110,1
6,70,63,118,90,54,1
6,70,185,23,34,54,1
6,70,186,72,94,99,1
6,70,187,88,85,81,1
6,70,188,82,87,101,1
6,70,189,105,95,86,1
6,70,190,94,109,109,1
6,70,191,102,73,41,1
6,70,314,50,76,94,1
6,70,315,99,94,84,1
6,70,316,77,80,83,1
6,70,317,88,79,76,1
6,70,318,91,106,103,1
6,70,319,87,58,28,1
6,71,58,33,54,75,1
6,71,59,88,92,93,1
6,71,60,94,98,83,1
6,71,61,83,83,85,1
6,71,62,97,96,94,1
6,71,63,76,44,20,1
6,71,186,27,37,54,1
6,71,187,68,83,94,1
6,71,188,102,98,86,1
6,71,189,84,90,92,1
6,71,190,99,94,85,1
6,71,191,60,31,14,1
6,71,315,47,65,73,1
6,71,316,86,89,87,1
6,71,317,92,103,111,1
6,71,318,116,107,85,1
6,71,319,52,25,12,1
6,72,60,64,73,77,1
6,72,61,88,111,134,1
6,72,62,127,105,72,1
6,72,188,39,49,52,1
6,72,189,66,86,103,1
6,72,190,103,82,48,1
6,72,317,42,54,59,1
6,72,318,54,41,25,1
6,175,194,44,55,64,1
6,175,195,63,62,57,1
6,175,196,51,37,29,1
6,175,322,62,80,85,1
6,175,323,92,95,79,1
6,175,324,67,53,43,1
6,176,65,31,40,66,1
6,176,66,85,99,106,1
6,176,67,107,104,101,1
6,176,68,95,81,65,1
6,176,69,56,48,34,1
6,176,193,38,52,72,1
6,176,194,90,113,120,1
6,176,195,110,102,102,1
6,176,196,99,97,80,1
6,176,197,72,60,45,1
6,176,321,37,61,89,1
6,176,322,107,123,112,1
6,176,323,110,109,109,1
6,176,324,107,111,99,1
6,176,325,87,81,71,1
6,176,326,52,33,28,1
6,177,65,37,63,100,1
6,177,66,130,131,115,1
6,177,67,113,108,117,1
6,177,68,111,113,118,1
6,177,69,108,111,116,1
6,177,70,106,64,43,1
6,177,193,51,76,109,1
6,177,194,136,131,115,1
6,177,195,107,98,104,1
6,177,196,102,106,114,1
6,177,197,115,127,152,1
6,177,198,160,117,83,1
6,177,199,52,32,22,1
6,177,321,56,85,117,1
6,177,322,128,114,105,1
6,177,323,105,100,99,1
6,177,324,108,108,110,1
6,177,325,119,131,150,1
6,177,326,169,157,125,1
6,177,327,86,61,42,1
6,178,65,59,95,125,1
6,178,66,127,107,98,1
6,178,67,102,95,99,1
6,178,68,113,118,117,1
6,178,69,115,132,137,1
6,178,70,143,150,140,1
6,178,71,120,97,70,1
6,178,193,69,102,114,1
6,178,194,119,99,86,1
6,178,195,87,88,105,1
6,178,196,124,124,126,1
6,178,197,112,116,113,1
6,178,198,110,127,143,1
6,178,199,144,129,109,1
6,178,200,80,50,33,1
6,178,321,75,105,111,1
6,178,322,121,112,95,1
6,178,323,89,99,119,1
6,178,324,144,155,143,1
6,178,325,116,113,112,1
6,178,326,100,101,113,1
6,178,327,121,131,136,1
6,178,328,108,80,57,1
6,179,65,78,119,121,1
6,179,66,112,105,99,1
6,179,67,102,116,132,1
6,179,68,165,181,155,1
6,179,69,117,109,115,1
6,179,70,108,100,95,1
6,179,71,95,115,131,1
6,179,72,123,114,85,1
6,179,73,58,38,29,1
6,179,192,38,40,53,1
6,179,193,75,114,120,1
6,179,194,104,95,98,1
6,179,195,104,123,145,1
6,179,196,181,186,154,1
6,179,197,116,105,106,1
6,179,198,101,107,108,1
6,179,199,97,98,112,1
6,179,200,120,128,107,1
6,179,201,86,64,43,1
6,179,320,40,41,59,1
6,179,321,84,105,115,1
6,179,322,112,99,99,1
6,179,323,107,132,160,1
6,179,324,179,176,147,1
6,179,325,117,102,97,1
6,179,326,98,105,110,1
6,179,327,111,96,98,1
6,179,328,106,123,131,1
6,179,329,119,90,60,1
6,180,64,33,38,58,1
6,180,65,90,108,107,1
6,180,66,106,103,100,1
6,180,67,103,125,151,1
6,180,68,168,167,149,1
6,180,69,126,107,103,1
6,180,70,101,98,97,1
6,180,71,108,103,102,1
6,180,72,101,105,123,1
6,180,73,132,116,86,1
6,180,74,55,35,33,1
6,180,190,49,54,54,1
6,180,192,29,38,59,1
6,180,193,87,98,96,1
6,180,194,97,98,92,1
6,180,195,97,118,138,1
6,180,196,160,159,149,1
6,180,197,129,106,106,1
6,180,198,105,95,92,1
6,180,199,98,99,100,1
6,180,200,100,95,101,1
6,180,201,118,128,117,1
6,180,202,80,47,33,1
6,180,317,32,42,53,1
6,180,318,58,62,63,1
6,180,319,58,46,31,1
6,180,320,27,35,58,1
6,180,321,85,97,92,1
6,180,322,85,85,84,1
6,180,323,86,94,114,1
6,180,324,138,147,143,1
6,180,325,130,111,107,1
6,180,326,95,92,95,1
6,180,327,100,98,99,1
6,180,328,101,96,95,1
6,180,329,107,139,143,1
6,180,330,106,64,39,1
6,181,61,60,73,71,1
6,181,62,70,74,72,1
6,181,63,66,51,37,1
6,181,64,29,34,61,1
6,181,65,89,95,85,1
6,181,66,74,74,82,1
6,181,67,84,83,96,1
6,181,68,113,131,140,1
6,181,69,131,120,114,1
6,181,70,100,102,106,1
6,181,71,107,98,105,1
6,181,72,104,102,98,1
6,181,73,113,144,151,1
6,181,74,135,88,53,1
6,181,189,71,79,84,1
6,181,190,81,81,85,1
6,181,191,77,63,46,1
6,181,192,35,40,67,1
6,181,193,95,91,86,1
6,181,194,86,92,110,1
6,181,195,114,107,98,1
6,181,196,104,130,146,1
6,181,197,133,124,120,1
6,181,198,109,111,106,1
6,181,199,100,97,107,1
6,181,200,104,102,106,1
6,181,201,128,146,150,1
6,181,202,137,94,63,1
6,181,316,35,55,67,1
6,181,317,75,81,93,1
6,181,318,85,81,86,1
6,181,319,80,72,53,1
6,181,320,39,40,59,1
6,181,321,96,103,100,1
6,181,322,118,147,172,1
6,181,323,167,142,111,1
6,181,324,110,139,157,1
6,181,325,142,129,132,1
6,181,326,124,119,114,1
6,181,327,108,104,97,1
6,181,328,100,105,113,1
6,181,329,117,137,146,1
6,181,330,131,104,75,1
6,182,60,53,80,89,1
6,182,61,87,86,90,1
6,182,62,86,87,87,1
6,182,63,86,85,62,1
6,182,64,47,44,58,1
6,182,65,91,119,128,1
6,182,66,153,198,220,1
6,182,67,194,164,138,1
6,182,68,128,145,161,1
6,182,69,155,139,140,1
6,182,70,131,119,117,1
6,182,71,113,99,97,1
6,182,72,108,117,113,1
6,182,73,118,133,139,1
6,182,74,134,119,94,1
6,182,75,59,35,31,1
6,182,187,23,32,52,1
6,182,188,74,96,102,1
6,182,189,96,95,94,1
6,182,190,91,96,92,1
6,182,191,94,91,68,1
6,182,192,51,48,64,1
6,182,193,99,138,158,1
6,182,194,187,225,226,1
6,182,195,197,181,165,1
6,182,196,151,155,171,1
6,182,197,171,148,133,1
6,182,198,128,116,115,1
6,182,199,114,97,108,1
6,182,200,116,112,108,1
6,182,201,114,124,141,1
6,182,202,142,127,107,1
6,182,203,66,36,32,1
6,182,315,32,45,73,1
6,182,316,99,105,107,1
6,182,317,107,114,110,1
6,182,318,98,101,98,1
6,182,319,95,91,70,1
6,182,320,56,52,57,1
6,182,321,87,133,166,1
6,182,322,196,208,202,1
6,182,323,186,192,175,1
6,182,324,181,193,184,1
6,182,325,172,144,130,1
6,182,326,139,130,129,1
6,182,327,126,109,123,1
6,182,328,122,108,102,1
6,182,329,105,114,131,1
6,182,330,142,131,107,1
6,182,331,66,38,28,1
6,183,59,51,64,92,1
6,183,60,109,102,109,1
6,183,61,119,111,107,1
6,183,62,103,100,94,1
6,183,63,88,88,71,1
6,183,64,59,51,55,1
6,183,65,81,122,159,1
6,183,66,185,171,166,1
6,183,67,160,176,180,1
6,183,68,190,203,198,1
6,183,69,183,156,141,1
6,183,70,153,151,134,1
6,183,71,137,135,137,1
6,183,72,130,118,115,1
6,183,73,119,120,128,1
6,183,74,143,140,110,1
6,183,75,70,44,31,1
6,183,187,65,73,99,1
6,183,188,112,104,108,1
6,183,189,114,105,99,1
6,183,190,102,97,95,1
6,183,191,90,89,75,1
6,183,192,61,54,59,1
6,183,193,89,127,143,1
6,183,194,151,150,151,1
6,183,195,139,145,168,1
6,183,196,184,198,203,1
6,183,197,196,179,163,1
6,183,198,158,158,155,1
6,183,199,159,156,150,1
6,183,200,143,146,146,1
6,183,201,142,124,126,1
6,183,202,140,129,106,1
6,183,203,74,51,39,1
6,183,314,27,36,51,1
6,183,315,66,71,86,1
6,183,316,104,104,109,1
6,183,317,105,96,86,1
6,183,318,92,95,88,1
6,183,319,88,92,83,1
6,183,320,62,54,67,1
6,183,321,102,136,140,1
6,183,322,135,139,155,1
6,183,323,141,143,163,1
6,183,324,174,190,192,1
6,183,325,185,179,154,1
6,183,326,156,175,178,1
6,183,327,173,171,159,1
6,183,328,152,164,160,1
6,183,329,156,134,129,1
6,183,330,138,129,113,1
6,183,331,75,50,36,1
6,184,58,32,48,63,1
6,184,59,74,77,79,1
6,184,60,86,91,106,1
6,184,61,102,88,83,1
6,184,62,89,93,86,1
6,184,63,88,94,87,1
6,184,64,64,53,64,1
6,184,65,103,136,139,1
6,184,66,128,125,136,1
6,184,67,136,150,157,1
6,184,68,159,174,179,1
6,184,69,166,164,149,1
6,184,70,154,184,194,1
6,184,71,190,191,176,1
6,184,72,163,166,170,1
6,184,73,163,148,141,1
6,184,74,142,132,110,1
6,184,75,74,55,41,1
6,184,186,38,52,70,1
6,184,187,83,80,80,1
6,184,188,81,89,108,1
6,184,189,119,112,104,1
6,184,190,105,99,98,1
6,184,191,93,85,83,1
6,184,192,63,50,56,1
6,184,193,96,130,135,1
6,184,194,119,110,123,1
6,184,195,123,131,138,1
6,184,196,143,149,151,1
6,184,197,144,155,154,1
6,184,198,159,174,186,1
6,184,199,193,197,190,1
6,184,200,168,166,171,1
6,184,201,159,159,161,1
6,184,202,153,125,105,1
6,184,203,73,55,43,1
6,184,314,49,58,65,1
6,184,315,70,71,79,1
6,184,316,89,102,127,1
6,184,317,150,163,148,1
6,184,318,129,113,105,1
6,184,319,98,86,78,1
6,184,320,60,48,54,1
6,184,321,85,117,134,1
6,184,322,113,103,119,1
6,184,323,119,119,131,1
6,184,324,143,143,132,1
6,184,325,129,141,151,1
6,184,326,168,179,182,1
6,184,327,193,201,188,1
6,184,328,167,166,166,1
6,184,329,162,173,187,1
6,184,330,167,119,97,1
6,184,331,69,53,41,1
6,185,58,54,59,59,1
6,185,59,63,68,84,1
6,185,60,99,115,146,1
6,185,61,177,190,183,1
6,185,62,161,144,123,1
6,185,63,110,99,77,1
6,185,64,57,48,55,1
6,185,65,78,106,119,1
6,185,66,104,109,115,1
6,185,67,111,116,125,1
6,185,68,133,140,128,1
6,185,69,128,123,134,1
6,185,70,162,181,186,1
6,185,71,197,202,188,1
6,185,72,186,181,176,1
6,185,73,183,187,174,1
6,185,74,144,108,84,1
6,185,75,67,52,40,1
6,185,186,50,54,55,1
6,185,187,61,71,79,1
6,185,188,99,121,151,1
6,185,189,178,190,184,1
6,185,190,162,151,137,1
6,185,191,129,115,82,1
6,185,192,60,53,56,1
6,185,193,74,100,116,1
6,185,194,109,108,111,1
6,185,195,107,108,108,1
6,185,196,116,127,122,1
6,185,197,122,120,123,1
6,185,198,152,171,179,1
6,185,199,197,210,210,1
6,185,200,210,200,192,1
6,185,201,182,168,144,1
6,185,202,122,105,82,1
6,185,203,67,50,34,1
6,185,314,47,50,56,1
6,185,315,61,74,84,1
6,185,316,103,129,150,1
6,185,317,156,159,159,1
6,185,318,155,151,157,1
6,185,319,153,129,98,1
6,185,320,73,53,50,1
6,185,321,72,100,121,1
6,185,322,117,100,107,1
6,185,323,101,98,97,1
6,185,324,104,107,108,1
6,185,325,108,114,115,1
6,185,326,131,148,160,1
6,185,327,183,195,205,1
6,185,328,214,213,196,1
6,185,329,167,145,121,1
6,185,330,111,103,81,1
6,185,331,61,42,29,1
6,186,57,47,54,58,1
6,186,58,52,51,60,1
6,186,59,71,87,98,1
6,186,60,103,110,129,1
6,186,61,136,123,129,1
6,186,62,136,134,149,1
6,186,63,157,136,117,1
6,186,64,94,62,52,1
6,186,65,74,103,119,1
6,186,66,112,97,102,1
6,186,67,103,106,107,1
6,186,68,109,105,105,1
6,186,69,95,100,106,1
6,186,70,112,120,143,1
6,186,71,165,171,181,1
6,186,72,194,192,182,1
6,186,73,151,119,101,1
6,186,74,101,100,77,1
6,186,75,55,39,27,1
6,186,185,47,56,61,1
6,186,186,58,56,72,1
6,186,187,102,125,116,1
6,186,188,111,108,118,1
6,186,189,125,105,104,1
6,186,190,117,118,128,1
6,186,191,136,137,126,1
6,186,192,107,77,57,1
6,186,193,68,94,108,1
6,186,194,114,104,103,1
6,186,195,106,119,129,1
6,186,196,124,114,103,1
6,186,197,94,101,103,1
6,186,198,99,103,123,1
6,186,199,141,157,168,1
6,186,200,167,154,146,1
6,186,201,128,104,96,1
6,186,202,101,95,70,1
6,186,203,51,37,26,1
6,186,313,53,56,51,1
6,186,314,55,65,92,1
6,186,315,140,157,131,1
6,186,316,109,102,106,1
6,186,317,109,100,91,1
6,186,318,94,105,117,1
6,186,319,118,125,122,1
6,186,320,105,85,59,1
6,186,321,56,80,103,1
6,186,322,127,124,109,1
6,186,323,99,96,99,1
6,186,324,103,107,101,1
6,186,325,101,104,100,1
6,186,326,100,100,105,1
6,186,327,121,146,175,1
6,186,328,169,149,133,1
6,186,329,114,98,97,1
6,186,330,100,87,61,1
6,187,56,23,34,53,1
6,187,57,65,59,53,1
6,187,58,53,67,102,1
6,187,59,149,172,146,1
6,187,60,108,89,94,1
6,187,61,99,101,98,1
6,187,62,98,101,103,1
6,187,63,102,104,102,1
6,187,64,103,87,66,1
6,187,65,61,80,108,1
6,187,66,129,133,112,1
6,187,67,96,86,85,1
6,187,68,94,102,109,1
6,187,69,115,112,107,1
6,187,70,110,106,106,1
6,187,71,111,130,165,1
6,187,72,170,161,135,1
6,187,73,117,110,101,1
6,187,74,96,76,52,1
6,187,184,26,41,53,1
6,187,185,58,55,52,1
6,187,186,47,65,102,1
6,187,187,140,155,135,1
6,187,188,105,91,98,1
6,187,189,101,105,99,1
6,187,190,97,103,97,1
6,187,191,89,92,100,1
6,187,192,108,91,66,1
6,187,193,57,70,98,1
6,187,194,126,131,117,1
6,187,195,108,102,92,1
6,187,196,98,105,117,1
6,187,197,125,117,109,1
6,187,198,113,113,108,1
6,187,199,110,133,160,1
6,187,200,166,157,134,1
6,187,201,117,110,99,1
6,187,202,86,63,43,1
6,187,313,51,55,53,1
6,187,314,49,65,97,1
6,187,315,135,160,146,1
6,187,316,114,93,96,1
6,187,317,108,112,105,1
6,187,318,96,94,95,1
6,187,319,87,87,96,1
6,187,320,105,94,72,1
6,187,321,53,55,81,1
6,187,322,121,135,130,1
6,187,323,122,117,107,1
6,187,324,108,106,107,1
6,187,325,115,118,115,1
6,187,326,118,118,109,1
6,187,327,109,137,173,1
6,187,328,168,145,125,1
6,187,329,115,107,96,1
6,187,330,80,55,38,1
6,188,56,36,50,54,1
6,188,57,54,56,53,1
6,188,58,50,59,90,1
6,188,59,136,160,149,1
6,188,60,120,97,94,1
6,188,61,108,112,106,1
6,188,62,100,99,102,1
6,188,63,98,86,83,1
6,188,64,99,102,84,1
6,188,65,58,53,69,1
6,188,66,108,131,136,1
6,188,67,142,140,139,1
6,188,68,133,119,116,1
6,188,69,125,129,123,1
6,188,70,117,111,112,1
6,188,71,115,139,171,1
6,188,72,168,147,126,1
6,188,73,116,111,95,1
6,188,74,77,55,37,1
6,188,184,43,59,66,1
6,188,185,56,56,55,1
6,188,186,48,53,77,1
6,188,187,117,150,146,1
6,188,188,115,89,92,1
6,188,189,98,103,96,1
6,188,190,94,95,94,1
6,188,191,89,83,84,1
6,188,192,94,99,80,1
6,188,193,55,45,57,1
6,188,194,93,132,147,1
6,188,195,154,159,162,1
6,188,196,161,156,153,1
6,188,197,146,138,134,1
6,188,198,121,111,114,1
6,188,199,121,136,149,1
6,188,200,149,143,127,1
6,188,201,111,104,86,1
6,188,202,65,51,35,1
6,188,312,52,63,65,1
6,188,313,58,58,56,1
6,188,314,49,50,68,1
6,188,315,104,139,143,1
6,188,316,123,93,96,1
6,188,317,94,99,102,1
6,188,318,94,95,103,1
6,188,319,98,90,88,1
6,188,320,90,99,85,1
6,188,321,55,39,48,1
6,188,322,79,124,148,1
6,188,323,155,163,170,1
6,188,324,179,194,186,1
6,188,325,170,162,162,1
6,188,326,142,126,127,1
6,188,327,131,133,141,1
6,188,328,138,122,113,1
6,188,329,111,105,84,1
6,188,330,62,42,31,1
6,189,56,54,65,63,1
6,189,57,66,65,60,1
6,189,58,55,58,72,1
6,189,59,104,141,159,1
6,189,60,137,103,96,1
6,189,61,98,106,104,1
6,189,62,100,104,111,1
6,189,63,109,100,86,1
6,189,64,91,107,96,1
6,189,65,67,42,44,1
6,189,66,75,119,145,1
6,189,67,157,158,152,1
6,189,68,164,194,210,1
6,189,69,203,200,187,1
6,189,70,169,155,148,1
6,189,71,133,135,131,1
6,189,72,130,117,110,1
6,189,73,113,107,84,1
6,189,74,58,35,25,1
6,189,184,59,75,71,1
6,189,185,70,72,68,1
6,189,186,72,76,86,1
6,189,187,107,134,141,1
6,189,188,121,101,89,1
6,189,189,91,102,110,1
6,189,190,111,104,98,1
6,189,191,110,107,93,1
6,189,192,95,110,104,1
6,189,193,74,46,43,1
6,189,194,71,104,120,1
6,189,195,138,136,127,1
6,189,196,147,170,182,1
6,189,197,195,205,194,1
6,189,198,182,175,163,1
6,189,199,136,139,121,1
6,189,200,110,122,124,1
6,189,201,114,95,70,1
6,189,311,18,28,51,1
6,189,312,73,85,78,1
6,189,313,74,74,75,1
6,189,314,86,92,103,1
6,189,315,120,146,149,1
6,189,316,138,117,93,1
6,189,317,90,103,115,1
6,189,318,114,99,101,1
6,189,319,111,102,93,1
6,189,320,94,111,109,1
6,189,321,82,52,40,1
6,189,322,56,83,108,1
6,189,323,121,121,123,1
6,189,324,138,145,157,1
6,189,325,175,174,170,1
6,189,326,179,179,164,1
6,189,327,141,133,120,1
6,189,328,108,115,126,1
6,189,329,111,85,60,1
6,190,55,17,31,59,1
6,190,56,82,97,93,1
6,190,57,83,81,85,1
6,190,58,100,114,122,1
6,190,59,135,163,172,1
6,190,60,172,150,120,1
6,190,61,102,108,120,1
6,190,62,122,107,107,1
6,190,63,109,99,95,1
6,190,64,101,122,115,1
6,190,65,90,56,32,1
6,190,66,38,70,106,1
6,190,67,114,122,130,1
6,190,68,133,137,153,1
6,190,69,163,156,159,1
6,190,70,167,160,156,1
6,190,71,138,129,122,1
6,190,72,120,118,119,1
6,190,73,97,68,44,1
6,190,183,18,37,65,1
6,190,184,88,112,114,1
6,190,185,107,102,107,1
6,190,186,114,119,126,1
6,190,187,140,153,176,1
6,190,188,194,184,158,1
6,190,189,128,127,134,1
6,190,190,134,129,117,1
6,190,191,103,98,99,1
6,190,192,107,130,127,1
6,190,193,98,56,29,1
6,190,194,31,58,94,1
6,190,195,119,136,124,1
6,190,196,119,130,136,1
6,190,197,145,147,143,1
6,190,198,135,133,146,1
6,190,199,136,124,124,1
6,190,200,136,134,117,1
6,190,201,81,51,30,1
6,190,311,21,38,64,1
6,190,312,93,124,144,1
6,190,313,146,131,114,1
6,190,314,110,114,118,1
6,190,315,123,127,151,1
6,190,316,182,194,182,1
6,190,317,164,156,155,1
6,190,318,146,132,130,1
6,190,319,110,106,113,1
6,190,320,115,133,128,1
6,190,321,96,51,25,1
6,190,322,24,39,71,1
6,190,323,104,131,122,1
6,190,324,116,121,119,1
6,190,325,128,137,133,1
6,190,326,127,135,141,1
6,190,327,127,116,123,1
6,190,328,138,135,106,1
6,190,329,67,39,24,1
6,191,55,20,35,61,1
6,191,56,93,126,166,1
6,191,57,152,131,110,1
6,191,58,100,105,108,1
6,191,59,102,107,128,1
6,191,60,147,163,185,1
6,191,61,189,170,163,1
6,191,62,153,145,142,1
6,191,63,126,124,124,1
6,191,64,125,134,116,1
6,191,65,83,44,22,1
6,191,66,21,30,52,1
6,191,67,91,121,123,1
6,191,68,125,136,129,1
6,191,69,126,131,122,1
6,191,70,127,137,131,1
